2016-07-08 13:31:07,857-DEBUG(AccountFactory.java:92)[main]-Total account count: 1
2016-07-08 13:31:15,405-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:15,405-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:15,405-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:15,905-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:15,905-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:15,905-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:16,405-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:16,405-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:16,406-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:16,906-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:16,906-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:16,907-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:17,407-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:17,408-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:17,408-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:17,911-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:17,911-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:17,911-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:18,411-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:18,411-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:18,411-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:18,911-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:18,911-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:18,911-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:19,411-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:19,411-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:19,411-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:19,911-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:19,911-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:19,911-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:20,411-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:20,411-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:20,411-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:20,842- INFO(AccountFactory.java:285)[pool-1-thread-1]-URL: http://e.jimdo.com/app/s6b65a4797ddc877b/p9515246f1e69225b/?safemode=0
2016-07-08 13:31:20,911-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:20,911-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:20,911-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:21,411-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:21,411-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:21,412-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:21,912-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:21,912-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:21,912-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:22,428-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:22,428-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:22,429-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:22,930-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:22,931-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:22,931-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:23,431-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:23,431-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:23,431-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:23,933-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:23,933-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:23,933-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:24,435-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:24,436-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:24,436-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:24,936-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:24,936-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:24,936-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:25,437-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:25,437-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:25,437-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:25,937-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:25,938-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:25,938-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:26,439-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:26,439-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:26,439-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:26,682- INFO(AccountFactory.java:285)[pool-1-thread-1]-URL: http://e.jimdo.com/app/s6b65a4797ddc877b/p9515246f1e69225b/
2016-07-08 13:31:26,939-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:26,939-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:26,939-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:27,439-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:27,439-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:27,439-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:27,939-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:27,939-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:27,939-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:28,474-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:28,474-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:28,474-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:28,987-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:28,988-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:28,988-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:29,497-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:29,497-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:29,497-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:29,997-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:29,997-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:29,997-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:30,506-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:30,506-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:30,506-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:31,043-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:31,043-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:31,043-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:31,187-DEBUG(AccountFactory.java:198)[pool-1-thread-1]-Time spent to login account 'cilhovimes' is 22788ms
2016-07-08 13:31:31,187-DEBUG(JimboPosterThread.java:128)[pool-1-thread-1]-Starting processing file ebookfr_14.txt ...
2016-07-08 13:31:31,206-DEBUG(JimboPosterThread.java:139)[pool-1-thread-1]-Starting extract snippets for account cilhovimes 
2016-07-08 13:31:31,206- INFO(ProxyFactory.java:155)[pool-1-thread-1]-NOT USED proxy servers: 2302
2016-07-08 13:31:31,207-DEBUG(SnippetExtractor.java:169)[pool-1-thread-1]-Get proxy: 199.168.138.145:15006
2016-07-08 13:31:31,207- INFO(SnippetExtractor.java:252)[pool-1-thread-1]-Recude page from 26 to 8
2016-07-08 13:31:31,208-DEBUG(SnippetExtractor.java:615)[pool-1-thread-1]-Using bing.com for getting snippets for key 'Tlcharger+eBook+Tu+ne+manqueras++personne'
2016-07-08 13:31:31,208-DEBUG(SnippetExtractor.java:421)[pool-1-thread-1]-Using proxy: HTTP @ /199.168.138.145:15006
2016-07-08 13:31:31,209-DEBUG(SnippetExtractor.java:425)[pool-1-thread-1]-http://www.bing.com/search?&qs=n&sc=8-4&sp=-1&sk=&q=Tlcharger+eBook+Tu+ne+manqueras++personne&first=71&FORM=PERE&filt=all
2016-07-08 13:31:31,546-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:31,546-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:31,546-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:32,057-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:32,058-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:32,058-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:32,308- WARN(SnippetExtractor.java:644)[pool-1-thread-1]-Empty TITLE or SNIPPET are empty.
2016-07-08 13:31:32,629-DEBUG(SnippetExtractor.java:274)[pool-1-thread-1]-Keywords: 'Tlcharger+eBook+Tu+ne+manqueras++personne' Snippet count: 12
2016-07-08 13:31:32,629-DEBUG(SnippetExtractor.java:286)[pool-1-thread-1]-Snippets.size() = (13); linkList.size() = (89), snipCount = (12)
2016-07-08 13:31:32,631-DEBUG(JimboPosterThread.java:152)[pool-1-thread-1]-Snippets for account cilhovimes are extracted
2016-07-08 13:31:32,634-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:32,634-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:32,634-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:33,134-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:33,134-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:33,134-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:33,634-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:33,634-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:33,634-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:34,134-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:34,134-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:34,134-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:34,634-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:34,634-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:34,634-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:35,134-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:35,134-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:35,134-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:35,634-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:35,634-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:35,634-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:36,138-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:36,139-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:36,139-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:36,639-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:36,639-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:36,639-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:37,140-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:37,141-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:37,141-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:37,641-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:37,641-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:37,641-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:38,141-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:38,141-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:38,141-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:38,641-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:38,641-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:38,641-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:39,141-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:39,141-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:39,141-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:39,641-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:39,641-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:39,641-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:40,142-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:40,142-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:40,142-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:40,642-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:40,642-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:40,642-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
2016-07-08 13:31:41,142-DEBUG(AccountFactory.java:354)[main]-Used account 'cilhovimes' size incremented to 2
2016-07-08 13:31:41,142-DEBUG(AccountFactory.java:402)[main]-Used account size decremented: 1
2016-07-08 13:31:41,142-DEBUG(JimboTaskRunner.java:302)[main]-Waiting when theads count will be decremented...
